2.097633	0.0504433
2.096672	0.0501733
2.095712	0.0499053
2.094751	0.0496393
2.093790	0.0493752
2.092830	0.0491131
2.091869	0.0488529
2.090909	0.0485946
2.089948	0.0483383
2.088988	0.0480838
2.088027	0.0478312
2.087067	0.0475804
2.086106	0.0473315
2.085146	0.0470845
2.084185	0.0468392
2.083225	0.0465957
2.082264	0.046354
2.081304	0.0461141
2.080343	0.045876
2.079383	0.0456395
2.078422	0.0454048
2.077462	0.0451718
2.076501	0.0449405
2.075541	0.0447109
2.074580	0.044483
2.073620	0.0442567
2.072659	0.044032
2.071699	0.043809
2.070738	0.0435876
2.069778	0.0433678
2.068817	0.0431496
2.067856	0.042933
2.066896	0.0427179
2.065935	0.0425044
2.064975	0.0422924
2.064014	0.0420819
2.063054	0.041873
2.062093	0.0416656
2.061133	0.0414596
2.060172	0.0412552
2.059212	0.0410522
2.058251	0.0408506
2.057291	0.0406505
2.056330	0.0404518
2.055370	0.0402546
2.054409	0.0400587
2.053449	0.0398643
2.052488	0.0396713
2.051528	0.0394796
2.050567	0.0392893
2.049607	0.0391003
2.048646	0.0389127
2.047686	0.0387264
2.046725	0.0385414
2.045765	0.0383578
2.044804	0.0381754
2.043843	0.0379944
2.042883	0.0378146
2.041922	0.0376361
2.040962	0.0374589
2.040001	0.0372829
2.039041	0.0371081
2.038080	0.0369346
2.037120	0.0367623
2.036159	0.0365912
2.035199	0.0364213
2.034238	0.0362526
2.033278	0.0360851
2.032317	0.0359188
2.031357	0.0357537
2.030396	0.0355897
2.029436	0.0354268
2.028475	0.0352651
2.027515	0.0351045
2.026554	0.034945
2.025594	0.0347867
2.024633	0.0346294
2.023673	0.0344733
2.022712	0.0343182
2.021752	0.0341642
2.020791	0.0340113
2.019830	0.0338595
2.018870	0.0337087
2.017909	0.0335589
2.016949	0.0334102
2.015988	0.0332626
2.015028	0.0331159
2.014067	0.0329703
2.013107	0.0328256
2.012146	0.032682
2.011186	0.0325394
2.010225	0.0323977
2.009265	0.032257
2.008304	0.0321173
2.007344	0.0319786
2.006383	0.0318408
2.005423	0.0317039
2.004462	0.031568
2.003502	0.0314331
2.002541	0.031299
2.001581	0.0311659
2.000620	0.0310337
1.999660	0.0309024
1.998699	0.030772
1.997739	0.0306425
1.996778	0.0305139
1.995817	0.0303862
1.994857	0.0302593
1.993896	0.0301333
1.992936	0.0300082
1.991975	0.0298839
1.991015	0.0297605
1.990054	0.0296379
1.989094	0.0295161
